1896-06	117
1896-07	148
1896-08	109
1896-09	130
1896-10	170
1896-11	129
1896-12	150
1897-01	329
1897-02	128
1897-03	155
1897-04	144
1897-05	168
1897-06	144
1897-07	165
1897-08	130
1897-09	135
1897-10	177
1897-11	147
1897-12	123
1898-01	328
1898-02	157
1898-03	141
1898-04	169
1898-05	160
1898-06	148
1898-07	167
1898-08	92
1898-09	121
1898-10	141
1898-11	141
1898-12	153
1899-01	300
1899-02	119
1899-03	124
1899-04	133
1899-05	132
1899-06	118
1899-07	146
1899-08	86
1899-09	126
1899-10	90
1899-11	94
1899-12	116
1900-01	257
1900-02	121
1900-03	127
1900-04	136
1900-05	119
1900-06	131
1900-07	117
1900-08	99
1900-09	70
1900-10	134
1900-11	141
1900-12	136
1901-01	305
1901-02	154
1901-03	141
1901-04	158
1901-05	153
1901-06	149
1901-07	148
1901-08	99
1901-09	81
1901-10	131
1901-11	128
1901-12	122
1902-01	316
1902-02	106
1902-03	160
1902-04	132
1902-05	185
1902-06	135
1902-07	167
1902-08	93
1902-09	82
1902-10	124
1902-11	138
1902-12	139
1903-01	318
1903-02	145
1903-03	155
1903-04	188
1903-05	165
1903-06	146
1903-07	169
1903-08	130
1903-09	117
1903-10	167
1903-11	142
1903-12	160
1904-01	242
1904-02	153
1904-03	138
1904-04	194
1904-05	173
1904-06	126
1904-07	183
1904-08	127
1904-09	133
1904-10	145
1904-11	157
1904-12	181
1905-01	370
1905-02	185
1905-03	145
1905-04	175
1905-05	167
1905-06	141
1905-07	184
1905-08	125
1905-09	147
1905-10	177
1905-11	181
1905-12	171
1906-01	360
1906-02	158
1906-03	190
1906-04	177
1906-05	160
1906-06	172
1906-07	167
1906-08	156
1906-09	145
1906-10	146
1906-11	138
1906-12	152
1907-01	324
1907-02	123
1907-03	188
1907-04	144
1907-05	183
1907-06	158
1907-07	198
1907-08	133
1907-09	131
1907-10	156
1907-11	191
1907-12	181
1908-01	960
1908-02	165
1908-03	133
1908-04	143
1908-05	217
1908-06	161
1908-07	167
1908-08	149
1908-09	143
1908-10	168
1908-11	171
1908-12	174
1909-01	1094
1909-02	181
1909-03	153
1909-04	200
1909-05	210
1909-06	149
1909-07	208
1909-08	134
1909-09	149
1909-10	189
1909-11	175
1909-12	169
1910-01	1156
1910-02	177
1910-03	161
1910-04	243
1910-05	183
1910-06	138
1910-07	176
1910-08	195
1910-09	146
1910-10	161
1910-11	166
1910-12	167
1911-01	1166
1911-02	175
1911-03	230
1911-04	229
1911-05	191
1911-06	204
1911-07	232
1911-08	151
1911-09	215
1911-10	198
1911-11	169
1911-12	225
1912-01	1272
1912-02	180
1912-03	196
1912-04	216
1912-05	180
1912-06	175
1912-07	206
1912-08	163
1912-09	177
1912-10	209
1912-11	183
1912-12	207
1913-01	1464
1913-02	178
1913-03	189
1913-04	210
1913-05	219
1913-06	175
1913-07	228
1913-08	172
1913-09	152
1913-10	236
1913-11	175
1913-12	189
1914-01	1356
1914-02	200
1914-03	182
1914-04	228
1914-05	199
1914-06	188
1914-07	281
1914-08	157
1914-09	158
1914-10	240
1914-11	198
1914-12	196
1915-01	998
1915-02	188
1915-03	219
1915-04	225
1915-05	218
1915-06	202
1915-07	275
1915-08	186
1915-09	212
1915-10	245
1915-11	185
1915-12	225
1916-01	799
1916-02	182
1916-03	241
1916-04	224
1916-05	203
1916-06	201
1916-07	278
1916-08	181
1916-09	237
1916-10	219
1916-11	205
1916-12	216
1917-01	722
1917-02	164
1917-03	220
1917-04	202
1917-05	203
1917-06	156
1917-07	240
1917-08	193
1917-09	227
1917-10	211
1917-11	191
1917-12	214
1918-01	739
1918-02	172
1918-03	204
1918-04	220
1918-05	191
1918-06	179
1918-07	223
1918-08	202
1918-09	196
1918-10	209
1918-11	222
1918-12	152
1919-01	926
1919-02	156
1919-03	212
1919-04	220
1919-05	218
1919-06	148
1919-07	257
1919-08	196
1919-09	203
1919-10	227
1919-11	212
1919-12	166
1920-01	1093
1920-02	191
1920-03	218
1920-04	229
1920-05	244
1920-06	166
1920-07	246
1920-08	184
1920-09	178
1920-10	222
1920-11	185
1920-12	194
1921-01	1130
1921-02	185
1921-03	226
1921-04	214
1921-05	211
1921-06	179
1921-07	224
1921-08	170
1921-09	213
1921-10	205
1921-11	218
1921-12	206
1922-01	1087
1922-02	200
1922-03	218
1922-04	259
1922-05	220
1922-06	228
1922-07	254
1922-08	176
1922-09	216
1922-10	230
1922-11	227
1922-12	209
1923-01	1263
1923-02	197
1923-03	275
1923-04	244
1923-05	235
1923-06	244
1923-07	248
1923-08	212
1923-09	209
1923-10	232
1923-11	241
1923-12	213
1924-01	1356
1924-02	230
1924-03	283
1924-04	253
1924-05	285
1924-06	241
1924-07	280
1924-08	228
1924-09	286
1924-10	286
1924-11	259
1924-12	225
1925-01	1320
1925-02	269
1925-03	267
1925-04	305
1925-05	320
1925-06	254
1925-07	345
1925-08	241
1925-09	281
1925-10	336
1925-11	263
1925-12	244
1926-01	1318
1926-02	280
1926-03	304
1926-04	349
1926-05	308
1926-06	285
1926-07	381
1926-08	282
1926-09	300
1926-10	349
1926-11	295
1926-12	295
1927-01	711
1927-02	427
1927-03	530
1927-04	453
1927-05	432
1927-06	387
1927-07	512
1927-08	359
1927-09	371
1927-10	415
1927-11	355
1927-12	399
1928-01	698
1928-02	388
1928-03	458
1928-04	368
1928-05	374
1928-06	383
1928-07	390
1928-08	349
1928-09	368
1928-10	413
1928-11	401
1928-12	384
1929-01	655
1929-02	409
1929-03	479
1929-04	410
1929-05	384
1929-06	366
1929-07	454
1929-08	363
1929-09	333
1929-10	440
1929-11	416
1929-12	353
1930-01	761
1930-02	409
1930-03	388
1930-04	402
1930-05	400
1930-06	355
1930-07	418
1930-08	374
1930-09	340
1930-10	425
1930-11	331
1930-12	354
1931-01	774
1931-02	326
1931-03	357
1931-04	447
1931-05	412
1931-06	357
1931-07	465
1931-08	320
1931-09	304
1931-10	452
1931-11	317
1931-12	349
1932-01	824
1932-02	398
1932-03	411
1932-04	470
1932-05	409
1932-06	313
1932-07	462
1932-08	342
1932-09	314
1932-10	393
1932-11	362
1932-12	368
1933-01	839
1933-02	387
1933-03	422
1933-04	390
1933-05	387
1933-06	359
1933-07	452
1933-08	378
1933-09	347
1933-10	393
1933-11	374
1933-12	344
1934-01	822
1934-02	387
1934-03	374
1934-04	407
1934-05	390
1934-06	375
1934-07	459
1934-08	368
1934-09	334
1934-10	397
1934-11	363
1934-12	364
1935-01	573
1935-02	425
1935-03	450
1935-04	425
1935-05	461
1935-06	384
1935-07	492
1935-08	375
1935-09	381
1935-10	407
1935-11	434
1935-12	335
1936-01	553
1936-02	413
1936-03	369
1936-04	344
1936-05	422
1936-06	345
1936-07	465
1936-08	426
1936-09	397
1936-10	460
1936-11	356
1936-12	326
1937-01	524
1937-02	414
1937-03	373
1937-04	431
1937-05	395
1937-06	321
1937-07	484
1937-08	358
1937-09	363
1937-10	454
1937-11	364
1937-12	369
1938-01	557
1938-02	400
1938-03	417
1938-04	502
1938-05	446
1938-06	356
1938-07	547
1938-08	331
1938-09	378
1938-10	609
1938-11	358
1938-12	400
1939-01	536
1939-02	339
1939-03	462
1939-04	474
1939-05	463
1939-06	421
1939-07	512
1939-08	357
1939-09	439
1939-10	423
1939-11	352
1939-12	320
1940-01	520
1940-02	297
1940-03	423
1940-04	414
1940-05	408
1940-06	329
1940-07	429
1940-08	322
1940-09	368
1940-10	364
1940-11	366
1940-12	332
1941-01	503
1941-02	272
1941-03	383
1941-04	340
1941-05	342
1941-06	352
1941-07	396
1941-08	333
1941-09	370
1941-10	364
1941-11	426
1941-12	302
1942-01	515
1942-02	319
1942-03	360
1942-04	349
1942-05	365
1942-06	322
1942-07	454
1942-08	273
1942-09	358
1942-10	363
1942-11	338
1942-12	295
1943-01	516
1943-02	262
1943-03	348
1943-04	371
1943-05	370
1943-06	289
1943-07	484
1943-08	263
1943-09	364
1943-10	349
1943-11	288
1943-12	335
1944-01	721
1944-02	269
1944-03	360
1944-04	359
1944-05	319
1944-06	343
1944-07	389
1944-08	295
1944-09	397
1944-10	365
1944-11	290
1944-12	339
1945-01	6816
1945-02	457
1945-03	745
1945-04	609
1945-05	603
1945-06	676
1945-07	1072
1945-08	644
1945-09	1267
1945-10	1786
1945-11	2331
1945-12	3227
1946-01	10194
1946-02	3302
1946-03	4730
1946-04	4173
1946-05	4321
1946-06	3646
1946-07	4666
1946-08	3435
1946-09	3844
1946-10	3945
1946-11	3914
1946-12	3647
1947-01	12508
1947-02	4343
1947-03	5935
1947-04	5587
1947-05	5198
1947-06	4402
1947-07	4743
1947-08	3286
1947-09	4078
1947-10	5015
1947-11	4837
1947-12	4862
1948-01	12777
1948-02	4755
1948-03	7005
1948-04	5626
1948-05	5614
1948-06	4967
1948-07	6031
1948-08	4684
1948-09	5147
1948-10	5526
1948-11	4565
1948-12	3764
1949-01	10447
1949-02	4475
1949-03	5367
1949-04	4822
1949-05	4668
1949-06	4267
1949-07	5178
1949-08	4207
1949-09	5045
1949-10	5010
1949-11	4581
1949-12	4442
1950-01	14967
1950-02	3015
1950-03	4296
1950-04	5433
1950-05	7594
1950-06	6986
1950-07	8195
1950-08	5859
1950-09	7482
1950-10	7131
1950-11	7528
1950-12	7089
1951-01	22023
1951-02	6602
1951-03	8508
1951-04	7361
1951-05	8144
1951-06	7354
1951-07	8272
1951-08	6119
1951-09	7387
1951-10	7238
1951-11	7656
1951-12	7043
1952-01	22894
1952-02	6559
1952-03	8183
1952-04	7378
1952-05	8764
1952-06	7130
1952-07	8534
1952-08	6539
1952-09	8309
1952-10	8113
1952-11	8382
1952-12	7277
1953-01	25326
1953-02	6892
1953-03	8345
1953-04	7880
1953-05	8436
1953-06	7359
1953-07	8597
1953-08	6419
1953-09	7731
1953-10	7821
1953-11	7505
1953-12	6281
1954-01	25949
1954-02	6097
1954-03	7889
1954-04	7117
1954-05	7723
1954-06	6941
1954-07	8443
1954-08	5814
1954-09	7922
1954-10	7475
1954-11	7631
1954-12	6785
1955-01	25449
1955-02	6852
1955-03	8292
1955-04	7843
1955-05	8342
1955-06	7086
1955-07	8781
1955-08	5807
1955-09	7920
1955-10	7461
1955-11	7749
1955-12	6737
1956-01	23908
1956-02	6139
1956-03	8479
1956-04	7465
1956-05	8228
1956-06	7252
1956-07	8940
1956-08	6074
1956-09	8322
1956-10	7325
1956-11	7803
1956-12	7063
1957-01	24737
1957-02	6317
1957-03	8603
1957-04	7861
1957-05	8263
1957-06	7400
1957-07	9049
1957-08	6848
1957-09	8259
1957-10	8148
1957-11	8563
1957-12	7430
1958-01	23234
1958-02	6865
1958-03	9190
1958-04	8237
1958-05	8532
1958-06	7302
1958-07	9036
1958-08	6584
1958-09	8037
1958-10	7421
1958-11	8033
1958-12	6984
1959-01	22831
1959-02	6714
1959-03	8508
1959-04	7887
1959-05	8692
1959-06	7343
1959-07	8898
1959-08	6468
1959-09	8517
1959-10	8302
1959-11	8521
1959-12	7261
1960-01	24902
1960-02	7023
1960-03	8985
1960-04	8466
1960-05	8489
1960-06	7588
1960-07	8968
1960-08	6220
1960-09	8086
1960-10	7533
1960-11	8106
1960-12	7753
1961-01	25424
1961-02	6591
1961-03	9234
1961-04	8219
1961-05	8732
1961-06	7802
1961-07	9336
1961-08	6828
1961-09	9778
1961-10	8807
1961-11	9950
1961-12	9342
1962-01	26345
1962-02	7845
1962-03	10972
1962-04	9011
1962-05	9727
1962-06	8896
1962-07	10122
1962-08	7388
1962-09	9697
1962-10	8471
1962-11	8970
1962-12	8125
1963-01	29448
1963-02	7790
1963-03	10260
1963-04	9288
1963-05	10119
1963-06	8851
1963-07	11082
1963-08	8838
1963-09	11531
1963-10	11067
1963-11	12206
1963-12	10840
1964-01	35481
1964-02	9327
1964-03	12566
1964-04	11390
1964-05	12354
1964-06	10687
1964-07	13271
1964-08	9152
1964-09	12326
1964-10	11885
1964-11	12323
1964-12	11123
1965-01	37319
1965-02	10142
1965-03	13866
1965-04	12823
1965-05	13547
1965-06	11704
1965-07	14325
1965-08	10487
1965-09	14158
1965-10	12949
1965-11	13231
1965-12	12098
1966-01	40833
1966-02	10341
1966-03	13254
1966-04	12517
1966-05	13476
1966-06	12218
1966-07	14307
1966-08	10423
1966-09	14178
1966-10	13260
1966-11	13424
1966-12	11655
1967-01	43129
1967-02	11267
1967-03	14975
1967-04	13601
1967-05	14412
1967-06	12246
1967-07	15409
1967-08	10861
1967-09	14593
1967-10	13333
1967-11	14420
1967-12	13468
1968-01	48144
1968-02	11836
1968-03	16288
1968-04	14379
1968-05	15668
1968-06	13595
1968-07	15774
1968-08	12114
1968-09	15522
1968-10	14943
1968-11	15168
1968-12	14418
1969-01	51154
1969-02	12893
1969-03	16401
1969-04	14970
1969-05	15881
1969-06	14192
1969-07	16251
1969-08	12262
1969-09	15918
1969-10	15621
1969-11	15253
1969-12	14294
1970-01	52171
1970-02	13299
1970-03	16743
1970-04	15280
1970-05	15992
1970-06	14449
1970-07	16560
1970-08	12359
1970-09	16562
1970-10	15454
1970-11	15668
1970-12	14614
1971-01	51966
1971-02	13125
1971-03	16722
1971-04	15096
1971-05	16157
1971-06	14819
1971-07	17066
1971-08	13152
1971-09	16723
1971-10	16460
1971-11	16315
1971-12	15502
1972-01	54758
1972-02	14255
1972-03	17044
1972-04	16401
1972-05	16681
1972-06	15344
1972-07	16448
1972-08	12802
1972-09	16946
1972-10	15826
1972-11	15897
1972-12	15167
1973-01	50974
1973-02	14266
1973-03	18307
1973-04	15634
1973-05	17394
1973-06	15781
1973-07	17498
1973-08	13835
1973-09	17730
1973-10	16323
1973-11	16937
1973-12	16187
1974-01	54646
1974-02	14182
1974-03	18356
1974-04	15751
1974-05	17378
1974-06	15290
1974-07	17808
1974-08	13908
1974-09	18198
1974-10	16967
1974-11	16888
1974-12	15401
1975-01	58492
1975-02	14824
1975-03	18729
1975-04	16620
1975-05	18030
1975-06	16590
1975-07	18761
1975-08	14793
1975-09	18873
1975-10	17667
1975-11	18640
1975-12	16507
1976-01	62007
1976-02	15184
1976-03	19507
1976-04	16772
1976-05	18502
1976-06	16493
1976-07	19588
1976-08	14694
1976-09	19189
1976-10	17536
1976-11	18271
1976-12	17116
1977-01	61734
1977-02	15532
1977-03	20184
1977-04	18667
1977-05	18961
1977-06	17111
1977-07	20013
1977-08	15132
1977-09	19417
1977-10	18204
1977-11	18666
1977-12	18034
1978-01	64743
1978-02	16481
1978-03	19789
1978-04	18222
1978-05	19771
1978-06	17945
1978-07	20313
1978-08	16114
1978-09	20531
1978-10	19001
1978-11	19885
1978-12	18858
1979-01	66688
1979-02	17065
1979-03	21173
1979-04	19604
1979-05	20093
1979-06	19165
1979-07	21256
1979-08	16747
1979-09	20844
1979-10	20218
1979-11	19732
1979-12	18629
1980-01	72898
1980-02	17869
1980-03	20347
1980-04	18977
1980-05	19207
1980-06	18177
1980-07	19726
1980-08	16520
1980-09	19924
1980-10	18948
1980-11	18774
1980-12	18499
1981-01	74204
1981-02	17262
1981-03	21014
1981-04	18679
1981-05	19532
1981-06	18134
1981-07	20241
1981-08	16361
1981-09	20403
1981-10	18958
1981-11	18905
1981-12	18785
1982-01	76073
1982-02	17408
1982-03	21275
1982-04	20071
1982-05	20469
1982-06	19315
1982-07	21575
1982-08	16907
1982-09	21222
1982-10	19844
1982-11	20485
1982-12	20010
1983-01	76470
1983-02	18849
1983-03	22391
1983-04	20899
1983-05	21553
1983-06	20538
1983-07	22889
1983-08	18058
1983-09	22914
1983-10	21371
1983-11	21435
1983-12	21192
1984-01	78239
1984-02	19380
1984-03	23197
1984-04	21667
1984-05	22491
1984-06	21289
1984-07	22982
1984-08	18604
1984-09	23418
1984-10	21924
1984-11	22137
1984-12	22126
1985-01	83556
1985-02	20539
1985-03	24658
1985-04	22409
1985-05	23590
1985-06	22137
1985-07	23988
1985-08	19724
1985-09	24484
1985-10	22708
1985-11	23470
1985-12	23222
1986-01	87226
1986-02	21292
1986-03	25273
1986-04	24104
1986-05	23973
1986-06	23153
1986-07	24833
1986-08	20645
1986-09	25200
1986-10	24341
1986-11	24737
1986-12	23817
1987-01	91230
1987-02	23277
1987-03	25975
1987-04	24714
1987-05	25275
1987-06	24987
1987-07	26041
1987-08	22459
1987-09	26172
1987-10	25950
1987-11	25390
1987-12	25248
1988-01	95765
1988-02	23495
1988-03	27388
1988-04	26517
1988-05	26920
1988-06	25842
1988-07	27687
1988-08	23430
1988-09	28124
1988-10	26894
1988-11	27062
1988-12	26922
1989-01	99352
1989-02	25691
1989-03	28775
1989-04	27261
1989-05	27834
1989-06	26911
1989-07	29458
1989-08	24000
1989-09	29252
1989-10	27134
1989-11	28104
1989-12	27861
1990-01	100528
1990-02	25766
1990-03	29859
1990-04	28242
1990-05	28038
1990-06	27650
1990-07	29048
1990-08	25008
1990-09	30016
1990-10	28826
1990-11	28462
1990-12	28148
1991-01	98782
1991-02	26882
1991-03	30057
1991-04	27991
1991-05	28393
1991-06	27774
1991-07	29366
1991-08	25372
1991-09	30181
1991-10	28784
1991-11	29019
1991-12	29457
1992-01	90598
1992-02	27381
1992-03	30822
1992-04	30102
1992-05	30001
1992-06	29438
1992-07	30648
1992-08	26718
1992-09	31389
1992-10	30391
1992-11	30019
1992-12	29124
1993-01	86033
1993-02	28919
1993-03	32616
1993-04	30682
1993-05	31082
1993-06	30543
1993-07	31770
1993-08	27755
1993-09	32180
1993-10	31221
1993-11	31396
1993-12	31568
1994-01	85862
1994-02	29371
1994-03	33672
1994-04	31521
1994-05	32505
1994-06	31979
1994-07	32174
1994-08	29992
1994-09	33065
1994-10	31959
1994-11	32136
1994-12	33007
1995-01	86834
1995-02	30499
1995-03	34828
1995-04	32475
1995-05	33454
1995-06	32239
1995-07	34100
1995-08	29325
1995-09	35049
1995-10	32950
1995-11	32987
1995-12	34230
1996-01	86015
1996-02	30828
1996-03	35554
1996-04	34040
1996-05	33614
1996-06	33687
1996-07	33898
1996-08	31186
1996-09	35547
1996-10	34900
1996-11	34788
1996-12	35121
1997-01	83075
1997-02	31634
1997-03	35620
1997-04	34746
1997-05	33960
1997-06	33205
1997-07	35270
1997-08	30244
1997-09	12219
1997-10	19239
